level,ds_type,chunk_size,pipeline_category,pipeline_base_name,operator_name,row_count,sample_count,skipped_count,rmse,mae,mape,accuracy,actual_time_sum,pred_time_sum
by_operator_chunk_size,audio,500.0,,,audio_size_filter,86,86,0,0.24920813725444835,0.2399964310402094,10.74449143555368,89.25550856444632,191.42500000000004,170.785306930542
by_operator_chunk_size,audio,1000.0,,,audio_size_filter,44,44,0,0.2308850478199153,0.22091552539305248,9.913574913350594,90.0864250866494,97.71500000000002,87.99471688270569
by_operator_chunk_size,image,100.0,,,image_aspect_ratio_filter,1578,1578,0,0.6047023826805616,0.3976636429207709,16.657090533041586,83.34290946695842,3546.69,2969.467579603195
by_operator_chunk_size,image,200.0,,,image_aspect_ratio_filter,789,789,0,0.8323624571817699,0.6952824868140565,24.428704333814036,75.57129566618596,1949.751,1404.725391983986
by_operator_chunk_size,image,500.0,,,image_aspect_ratio_filter,318,318,0,0.6764812987291624,0.5619176619007903,20.228562849572114,79.77143715042789,792.0210000000001,623.687068939209
by_operator_chunk_size,image,1000.0,,,image_aspect_ratio_filter,159,159,0,0.6342085107657748,0.47154932575705666,18.048391798353833,81.95160820164617,425.07800000000003,379.5403596162796
by_operator_chunk_size,image,100.0,,,image_blur_mapper,526,526,0,0.1626763093996917,0.13643155506989804,14.704632095822497,85.29536790417751,488.944,469.51992654800415
by_operator_chunk_size,image,200.0,,,image_blur_mapper,263,263,0,0.20898462870630302,0.17196256169076202,18.291513219117363,81.70848678088264,246.36599999999999,263.0526840686798
by_operator_chunk_size,image,500.0,,,image_blur_mapper,106,106,0,0.2855581038352189,0.24825283067631274,23.05205290072521,76.94794709927478,110.61800000000001,119.05221426486969
by_operator_chunk_size,image,1000.0,,,image_blur_mapper,53,53,0,0.4981634960296995,0.4063924306113765,25.1907044074131,74.80929559258689,75.89699999999998,56.67242097854614
by_operator_chunk_size,image,100.0,,,image_deduplicator,1578,1578,0,1.4180329503915852,1.3701370966334758,84.61207616121591,15.38792383878409,2559.744,4721.820338487625
by_operator_chunk_size,image,200.0,,,image_deduplicator,789,789,0,1.2551389816312635,1.2290945933768658,75.57083738180121,24.429162618198788,1277.7649999999999,2247.520634174347
by_operator_chunk_size,image,500.0,,,image_deduplicator,318,318,0,1.1828135945321214,1.1442963594220719,68.89750396524644,31.102496034753557,529.248,893.1342422962189
by_operator_chunk_size,image,1000.0,,,image_deduplicator,159,159,0,1.02149950234535,0.9673762279246588,49.86364186509554,50.13635813490446,334.23400000000004,487.54621839523315
by_operator_chunk_size,image,100.0,,,image_detection_yolo_mapper,526,526,0,0.2363003842754774,0.23114162452320636,25.213629391377218,74.78637060862278,479.25199999999995,359.73018527030945
by_operator_chunk_size,image,200.0,,,image_detection_yolo_mapper,263,263,0,0.23207757752101096,0.22700717800923628,24.681907522852775,75.31809247714722,241.27700000000002,182.70307838916779
by_operator_chunk_size,image,500.0,,,image_detection_yolo_mapper,106,106,0,0.2322826502308217,0.22253030669014412,24.22276893796981,75.77723106203018,96.85399999999998,75.01545786857605
by_operator_chunk_size,image,1000.0,,,image_detection_yolo_mapper,53,53,0,0.33150814955740604,0.3139562852247706,30.8462249691763,69.1537750308237,53.178999999999995,36.89557886123657
by_operator_chunk_size,image,100.0,,,image_face_count_filter,526,526,0,0.07436941852502459,0.06067259741192081,7.442551613107751,92.55744838689225,419.5,393.31635105609894
by_operator_chunk_size,image,200.0,,,image_face_count_filter,263,263,0,0.05810151817017689,0.051536920620008135,6.538590141835261,93.46140985816474,204.26800000000003,190.90260076522827
by_operator_chunk_size,image,500.0,,,image_face_count_filter,106,106,0,0.06298774883809748,0.05408849341014648,6.814484299134518,93.18551570086548,82.605,76.95982587337494
by_operator_chunk_size,image,1000.0,,,image_face_count_filter,53,53,0,0.1039359847551682,0.0906125269475973,10.300629271278064,89.69937072872193,45.34,40.94447350502014
by_operator_chunk_size,image,100.0,,,image_face_ratio_filter,526,526,0,0.1404945402471806,0.10573725814783075,13.155537467977451,86.84446253202255,416.43899999999996,381.1828795671463
by_operator_chunk_size,image,200.0,,,image_face_ratio_filter,263,263,0,0.27086277069051445,0.10180823114344377,11.324900630497256,88.67509936950275,213.032,200.98902916908264
by_operator_chunk_size,image,500.0,,,image_face_ratio_filter,106,106,0,0.568972245565137,0.19479330769125025,16.127418215198446,83.87258178480155,103.337,95.81944596767426
by_operator_chunk_size,image,1000.0,,,image_face_ratio_filter,53,53,0,0.9889778558611306,0.38899584379735974,25.861699200272376,74.13830079972763,68.22200000000001,62.72759163379669
by_operator_chunk_size,image,100.0,,,image_nsfw_filter,526,526,0,0.09973367712712933,0.05105985730863796,5.262008243817085,94.73799175618291,442.37700000000007,447.12233316898346
by_operator_chunk_size,image,200.0,,,image_nsfw_filter,263,263,0,0.2884512983497073,0.07092317173961452,4.6978967085546754,95.30210329144532,238.635,239.3239871263504
by_operator_chunk_size,image,500.0,,,image_nsfw_filter,106,106,0,0.6452720078351086,0.17647257743691497,6.7020974556276816,93.29790254437232,128.549,125.65553450584412
by_operator_chunk_size,image,1000.0,,,image_nsfw_filter,53,53,0,1.160131366508361,0.3451282400994931,9.250431067562207,90.7495689324378,93.77300000000002,85.4808315038681
by_operator_chunk_size,image,100.0,,,image_remove_background_mapper,1052,1052,0,0.1822174053106238,0.1265321603002657,9.105098009318885,90.89490199068112,1617.049,1558.2054235935211
by_operator_chunk_size,image,200.0,,,image_remove_background_mapper,526,526,0,0.2809027689177152,0.1987026821723909,10.171595337460802,89.8284046625392,1023.7259999999999,968.4506330490112
by_operator_chunk_size,image,500.0,,,image_remove_background_mapper,212,212,0,0.26790045449637173,0.19077523155932158,8.934859002692852,91.06514099730715,518.418,503.2320337295532
by_operator_chunk_size,image,1000.0,,,image_remove_background_mapper,106,106,0,0.6003973211851883,0.4436179287478608,16.29125808861773,83.70874191138228,318.226,296.30437648296356
by_operator_chunk_size,image,100.0,,,image_segment_mapper,1578,1578,0,0.8848898860452195,0.30573867802444676,10.466426362054225,89.53357363794578,2724.785,2472.004253387451
by_operator_chunk_size,image,200.0,,,image_segment_mapper,789,789,0,1.297007485002795,0.5839326700517584,12.01823324714073,87.98176675285927,2293.455,1920.8982796669006
by_operator_chunk_size,image,500.0,,,image_segment_mapper,318,318,0,1.7115169101353236,0.98299606432105,12.593097268779198,87.4069027312208,1590.3139999999999,1291.2626031637192
by_operator_chunk_size,image,1000.0,,,image_segment_mapper,159,159,0,3.0214476964737913,1.5682713158805415,15.428393134510156,84.57160686548984,1015.392,768.3588666915894
by_operator_chunk_size,image,100.0,,,image_shape_filter,1578,1578,0,0.5035184639771558,0.4413858738465304,21.411702959070578,78.58829704092942,3451.305,3542.5029904842377
by_operator_chunk_size,image,200.0,,,image_shape_filter,789,789,0,0.5751201798371288,0.49499920949947995,21.18638610172047,78.81361389827953,1840.899,1636.6154448986053
by_operator_chunk_size,image,500.0,,,image_shape_filter,318,318,0,0.4986255737848227,0.4254477793795508,18.021910107915932,81.97808989208407,739.014,667.3283412456512
by_operator_chunk_size,image,1000.0,,,image_shape_filter,159,159,0,0.5549502577333647,0.45013542075726976,17.802225173550955,82.19777482644905,408.69899999999996,391.47520089149475
by_operator_chunk_size,image,100.0,,,image_size_filter,1052,1052,0,0.635301910832961,0.43061800262864547,13.774075733457702,86.2259242665423,2913.7250000000004,2601.801614999771
by_operator_chunk_size,image,200.0,,,image_size_filter,526,526,0,0.9613739049731727,0.7868834629385191,23.829407068068146,76.17059293193185,1527.4160000000002,1113.5267279148102
by_operator_chunk_size,image,500.0,,,image_size_filter,212,212,0,0.8518263495340234,0.694514260804878,21.62471320733324,78.37528679266676,611.884,464.64697670936584
by_operator_chunk_size,image,1000.0,,,image_size_filter,106,106,0,0.6099018580482488,0.4469039380055553,13.529026281905296,86.47097371809471,320.84299999999996,290.70530939102173
by_operator_chunk_size,image,100.0,,,image_tagging_mapper,1052,1052,0,1.7665432459660735,0.8365829300708191,11.790968174347814,88.20903182565219,3824.4240000000004,3009.1554819345474
by_operator_chunk_size,image,200.0,,,image_tagging_mapper,526,526,0,1.3235097885638005,0.8451182360431542,10.535432093860248,89.46456790613975,2867.699,2426.2997308969498
by_operator_chunk_size,image,500.0,,,image_tagging_mapper,212,212,0,1.6889771727834042,1.1665384413701183,10.171874406493204,89.8281255935068,1755.1009999999999,1508.5868797302246
by_operator_chunk_size,image,1000.0,,,image_tagging_mapper,106,106,0,4.4030133064238255,2.9262364049677574,21.116517553286776,78.88348244671323,1116.182,806.0097590684891
by_operator_chunk_size,text,100.0,,,alphanumeric_filter,200,200,0,1.0954941188982252,0.8624489350891114,33.81207151616303,66.18792848383697,432.282,565.8774013519287
by_operator_chunk_size,text,200.0,,,alphanumeric_filter,100,100,0,1.180181579620188,0.9206784184074401,35.013922992855534,64.98607700714447,218.84300000000002,290.65978837013245
by_operator_chunk_size,text,500.0,,,alphanumeric_filter,40,40,0,0.9309581380988676,0.7314230193614959,24.893223894156684,75.10677610584332,100.35000000000001,122.82008194923401
by_operator_chunk_size,text,1000.0,,,alphanumeric_filter,20,20,0,0.6294281229508609,0.4967211363315583,17.38189975810368,82.61810024189631,59.591,65.89583194255829
by_operator_chunk_size,text,100.0,,,average_line_length_filter,100,100,0,0.03412209130826453,0.027398817071914657,3.4170273869418737,96.58297261305813,81.17499999999998,82.5743807554245
by_operator_chunk_size,text,200.0,,,average_line_length_filter,50,50,0,0.035355566660544215,0.02911568758010863,3.6432019133425193,96.35679808665748,40.587,41.38111889362335
by_operator_chunk_size,text,500.0,,,average_line_length_filter,20,20,0,0.0358209284809971,0.027421511316299423,3.4893627703566303,96.51063722964336,16.177,16.587257981300354
by_operator_chunk_size,text,1000.0,,,average_line_length_filter,10,10,0,0.03436396467633724,0.026312792396545392,3.3318525046296243,96.66814749537038,8.11,8.30755352973938
by_operator_chunk_size,text,100.0,,,character_repetition_filter,100,100,0,0.47228168018087113,0.3716130966567992,8.991304235022383,91.00869576497762,392.7389999999999,358.48559522628784
by_operator_chunk_size,text,200.0,,,character_repetition_filter,50,50,0,0.30535674257895457,0.2936096828460694,7.482140665716824,92.51785933428317,196.539,195.80316019058228
by_operator_chunk_size,text,500.0,,,character_repetition_filter,20,20,0,0.2907187640353874,0.2693377763748169,6.800358867224473,93.19964113277553,80.86499999999998,80.062997341156
by_operator_chunk_size,text,1000.0,,,character_repetition_filter,10,10,0,0.3606627986442032,0.29999015846252447,8.04535063411041,91.9546493658896,39.36300000000001,41.14343023300171
by_operator_chunk_size,text,100.0,,,clean_copyright_mapper,300,300,0,0.44454921559025223,0.4033413375155131,25.3834342629918,74.6165657370082,524.27,644.9727375507355
by_operator_chunk_size,text,200.0,,,clean_copyright_mapper,150,150,0,0.4226250193467513,0.40009491036733,24.863116437217936,75.13688356278206,261.64,321.6542365550995
by_operator_chunk_size,text,500.0,,,clean_copyright_mapper,60,60,0,0.4528924884922093,0.4337390446345012,26.5734693731988,73.4265306268012,105.17099999999999,130.97834587097168
by_operator_chunk_size,text,1000.0,,,clean_copyright_mapper,30,30,0,0.45200430279356907,0.4350769372940063,26.269885539849497,73.7301144601505,52.996,65.72550892829895
by_operator_chunk_size,text,100.0,,,clean_email_mapper,200,200,0,0.43641359674996744,0.4190544427013397,27.543962376519065,72.45603762348094,305.388,389.19888854026794
by_operator_chunk_size,text,200.0,,,clean_email_mapper,100,100,0,0.43080735637905154,0.39166979734420787,25.8601807199257,74.1398192800743,152.083,191.24997973442078
by_operator_chunk_size,text,500.0,,,clean_email_mapper,40,40,0,0.45987063391909977,0.41581808357238775,27.665750098591126,72.33424990140887,60.513,77.14572334289551
by_operator_chunk_size,text,1000.0,,,clean_email_mapper,20,20,0,0.4826183300083296,0.4382089368820191,28.951976958616143,71.04802304138386,30.316000000000003,39.08017873764038
by_operator_chunk_size,text,100.0,,,clean_ip_mapper,300,300,0,0.2838364225514685,0.24381161868413292,15.669147475392574,84.33085252460742,524.826,593.1431133747101
by_operator_chunk_size,text,200.0,,,clean_ip_mapper,150,150,0,0.3007590915425088,0.26079703018188477,16.70504964612553,83.29495035387447,261.799,300.68650341033936
by_operator_chunk_size,text,500.0,,,clean_ip_mapper,60,60,0,0.31816993892351864,0.2800576482137044,17.905978740876083,82.09402125912392,104.56299999999999,121.36645889282227
by_operator_chunk_size,text,1000.0,,,clean_ip_mapper,30,30,0,0.3340888497291616,0.3005728279749553,18.958644999756082,81.04135500024393,52.77099999999999,61.251569986343384
by_operator_chunk_size,text,100.0,,,clean_links_mapper,300,300,0,0.24544202832423254,0.2159311163965861,13.31549177220375,86.68450822779624,527.251,587.9305214881897
by_operator_chunk_size,text,200.0,,,clean_links_mapper,150,150,0,0.22319613917699493,0.18322040920257568,11.416142179254102,88.58385782074589,264.45599999999996,286.2519762516022
by_operator_chunk_size,text,500.0,,,clean_links_mapper,60,60,0,0.2912614800100957,0.2111338156700134,12.322919580412597,87.6770804195874,107.24100000000001,115.2478883266449
by_operator_chunk_size,text,1000.0,,,clean_links_mapper,30,30,0,0.35143750986171196,0.2644990901947022,14.687227606708353,85.31277239329165,54.62899999999999,58.34588384628296
by_operator_chunk_size,text,100.0,,,document_simhash_deduplicator,300,300,0,0.15729553643914515,0.08481877502759297,10.133798627962907,89.8662013720371,276.867,296.33727037906647
by_operator_chunk_size,text,200.0,,,document_simhash_deduplicator,150,150,0,0.14687869739383785,0.08930996520996094,7.287190790354401,92.7128092096456,156.047,166.5553970336914
by_operator_chunk_size,text,500.0,,,document_simhash_deduplicator,60,60,0,0.3358172792732081,0.19504631269772849,13.917647715605328,86.08235228439467,65.734,76.69559919834137
by_operator_chunk_size,text,1000.0,,,document_simhash_deduplicator,30,30,0,0.3397281001723783,0.19794717909495038,14.457137205379022,85.54286279462097,33.145,38.99675536155701
by_operator_chunk_size,text,100.0,,,fix_unicode_mapper,200,200,0,0.15215571585933213,0.12919178478240967,7.803025644911416,92.19697435508859,377.714,401.9704809188843
by_operator_chunk_size,text,200.0,,,fix_unicode_mapper,100,100,0,0.09332209791355603,0.08069498270034786,4.77763494489322,95.22236505510678,188.16499999999996,193.17763352394104
by_operator_chunk_size,text,500.0,,,fix_unicode_mapper,40,40,0,0.12245619638171408,0.08870228142738346,5.157796139853544,94.84220386014645,75.88300000000001,77.94821381568909
by_operator_chunk_size,text,1000.0,,,fix_unicode_mapper,20,20,0,0.12004804997587866,0.10209208984375003,6.020768356242507,93.97923164375749,37.522999999999996,39.50201177597046
by_operator_chunk_size,text,100.0,,,flagged_words_filter,100,100,0,0.05083218604890242,0.0422426730632782,5.310212408790758,94.68978759120924,81.46000000000001,84.9150310754776
by_operator_chunk_size,text,200.0,,,flagged_words_filter,50,50,0,0.05313116509848654,0.045060051612854,5.715789307827983,94.28421069217202,40.269,42.44180464744568
by_operator_chunk_size,text,500.0,,,flagged_words_filter,20,20,0,0.05117689888666816,0.044849688529968255,5.627400314811826,94.37259968518818,16.195,17.066406965255737
by_operator_chunk_size,text,1000.0,,,flagged_words_filter,10,10,0,0.04428068940375976,0.03989115982055663,4.995577845881024,95.00442215411897,8.097,8.495911598205566
by_operator_chunk_size,text,100.0,,,language_id_score_filter,200,200,0,0.3367270552934535,0.21793235871791838,13.092900148391482,86.90709985160852,276.576,318.322163939476
by_operator_chunk_size,text,200.0,,,language_id_score_filter,100,100,0,0.28727760840418143,0.19101213667869565,8.253354970640972,91.74664502935903,182.272,198.55679190158844
by_operator_chunk_size,text,500.0,,,language_id_score_filter,40,40,0,0.5150464965344307,0.3425007403373719,13.100720941968868,86.89927905803113,77.637,91.03948616981506
by_operator_chunk_size,text,1000.0,,,language_id_score_filter,20,20,0,0.5696352559707378,0.38723811821937565,14.035826852129698,85.9641731478703,38.834,46.46360433101654
by_operator_chunk_size,text,100.0,,,maximum_line_length_filter,200,200,0,0.24691776184893124,0.16294170227050786,8.217681424968859,91.78231857503114,383.98199999999997,395.2671175003052
by_operator_chunk_size,text,200.0,,,maximum_line_length_filter,100,100,0,0.334353024412657,0.2429124888896942,8.939893386171404,91.0601066138286,244.839,223.53774416446686
by_operator_chunk_size,text,500.0,,,maximum_line_length_filter,40,40,0,0.2278878450816406,0.1793021350622177,7.192028714261174,92.80797128573883,100.122,93.97891676425934
by_operator_chunk_size,text,1000.0,,,maximum_line_length_filter,20,20,0,0.19674033098469512,0.1594180975914002,6.753374009955593,93.24662599004441,48.049,47.582828998565674
by_operator_chunk_size,text,100.0,,,perplexity_filter,100,100,0,0.03463425953424671,0.027784134693145737,3.5524213411788335,96.44757865882117,78.791,79.51173186302185
by_operator_chunk_size,text,200.0,,,perplexity_filter,50,50,0,0.03497665852680402,0.027541597099304198,3.5975087468987486,96.40249125310125,39.028,39.77525210380554
by_operator_chunk_size,text,500.0,,,perplexity_filter,20,20,0,0.024537981087586477,0.020269607973098736,2.596100147621496,97.4038998523785,15.812,16.015971541404724
by_operator_chunk_size,text,1000.0,,,perplexity_filter,10,10,0,0.03457644803746644,0.02947887687683105,3.853813332345422,96.14618666765458,7.8100000000000005,8.029311895370483
by_operator_chunk_size,text,100.0,,,punctuation_normalization_mapper,300,300,0,0.2811014962988681,0.23166820185343426,13.812589375899545,86.18741062410045,568.7049999999999,625.4112238883972
by_operator_chunk_size,text,200.0,,,punctuation_normalization_mapper,150,150,0,0.23836137872639998,0.19155470208485922,11.04043934263553,88.95956065736448,285.86799999999994,300.2705223560333
by_operator_chunk_size,text,500.0,,,punctuation_normalization_mapper,60,60,0,0.23441908379800702,0.19508783696492513,11.298391127765539,88.70160887223446,113.95599999999999,121.00784015655518
by_operator_chunk_size,text,1000.0,,,punctuation_normalization_mapper,30,30,0,0.2676815679174895,0.20847402305603027,11.472588926960865,88.52741107303913,58.17499999999999,60.711968421936035
by_operator_chunk_size,text,100.0,,,remove_long_words_mapper,200,200,0,0.15929116994717074,0.13586586165428163,8.247868008382582,91.75213199161742,370.96400000000006,384.9645936489105
by_operator_chunk_size,text,200.0,,,remove_long_words_mapper,100,100,0,0.10972611500964385,0.09179915836334228,5.5848110405177955,94.41518895948221,185.36700000000002,190.495192527771
by_operator_chunk_size,text,500.0,,,remove_long_words_mapper,40,40,0,0.10448933090099705,0.08789939446449277,5.30097097090056,94.69902902909944,74.12,76.34169697761536
by_operator_chunk_size,text,1000.0,,,remove_long_words_mapper,20,20,0,0.10718827450768381,0.09399945011138919,5.690993699240483,94.30900630075952,36.708,38.19203996658325
by_operator_chunk_size,text,100.0,,,remove_repeat_sentences_mapper,200,200,0,0.1374002398652716,0.1174845747566223,7.080052904666295,92.91994709533371,372.39599999999996,384.2681951522827
by_operator_chunk_size,text,200.0,,,remove_repeat_sentences_mapper,100,100,0,0.1478194243525457,0.12254104724884035,7.522975387154998,92.477024612845,186.34099999999995,195.11251306533813
by_operator_chunk_size,text,500.0,,,remove_repeat_sentences_mapper,40,40,0,0.15325668405023207,0.12501883192062374,7.780492741505421,92.21950725849457,74.536,78.46980333328247
by_operator_chunk_size,text,1000.0,,,remove_repeat_sentences_mapper,20,20,0,0.14100061192324476,0.11315750665664674,6.988281343306217,93.01171865669379,37.132999999999996,39.34772229194641
by_operator_chunk_size,text,100.0,,,remove_specific_chars_mapper,200,200,0,0.16293782300741888,0.13908180788040161,8.472343293662917,91.52765670633708,371.395,396.8168840408325
by_operator_chunk_size,text,200.0,,,remove_specific_chars_mapper,100,100,0,0.0981828729439851,0.08364721000671388,5.037634552176932,94.96236544782306,185.18500000000003,190.29301738739014
by_operator_chunk_size,text,500.0,,,remove_specific_chars_mapper,40,40,0,0.11256184114989676,0.08686328673362734,5.113608999744329,94.88639100025567,74.707,76.54590249061584
by_operator_chunk_size,text,1000.0,,,remove_specific_chars_mapper,20,20,0,0.1093536797968778,0.09861715021133428,5.980707192443722,94.01929280755628,37.147,38.52073884010315
by_operator_chunk_size,text,100.0,,,remove_table_text_mapper,200,200,0,0.5158916294794595,0.4919112476825714,28.83860952531333,71.16139047468667,371.935,470.3172495365143
by_operator_chunk_size,text,200.0,,,remove_table_text_mapper,100,100,0,0.5592159268933772,0.5401342051887511,31.42392456701927,68.57607543298073,185.866,239.87942051887512
by_operator_chunk_size,text,500.0,,,remove_table_text_mapper,40,40,0,0.603512093496743,0.5914402240753175,34.26551886089076,65.73448113910925,73.84899999999999,97.5066089630127
by_operator_chunk_size,text,1000.0,,,remove_table_text_mapper,20,20,0,0.6063264469125225,0.5979182424545287,34.27716993616984,65.72283006383016,37.12,49.078364849090576
by_operator_chunk_size,text,100.0,,,remove_words_with_incorrect_substrings_mapper,300,300,0,0.33684516548405563,0.2758585864194234,15.980638334282117,84.01936166571788,598.748,657.4022629261017
by_operator_chunk_size,text,200.0,,,remove_words_with_incorrect_substrings_mapper,150,150,0,0.38391481100647795,0.3445745816294352,19.57692694774512,80.42307305225488,296.98,327.5376214981079
by_operator_chunk_size,text,500.0,,,remove_words_with_incorrect_substrings_mapper,60,60,0,0.3740252142493937,0.3250649877866109,18.237249001734373,81.76275099826563,120.08300000000001,133.31717562675476
by_operator_chunk_size,text,1000.0,,,remove_words_with_incorrect_substrings_mapper,30,30,0,0.4144061557585718,0.3602230429331461,20.494370405153024,79.50562959484698,59.59100000000001,67.39569091796875
by_operator_chunk_size,text,100.0,,,replace_content_mapper,100,100,0,0.5278936559184474,0.46360500581741326,29.98590162247993,70.01409837752007,171.52600000000004,214.5882112979889
by_operator_chunk_size,text,200.0,,,replace_content_mapper,50,50,0,0.5517891300486759,0.4852026261138916,31.533694506240213,68.46630549375979,84.90700000000001,107.97314643859863
by_operator_chunk_size,text,500.0,,,replace_content_mapper,20,20,0,0.3877768225017825,0.27204578485488895,16.876401180404837,83.12359881959516,38.81599999999999,43.398706674575806
by_operator_chunk_size,text,1000.0,,,replace_content_mapper,10,10,0,0.315299256517005,0.21149932727813708,12.44858779164829,87.5514122083517,20.25,22.238775968551636
by_operator_chunk_size,text,100.0,,,sentence_split_mapper,200,200,0,0.1416280847116224,0.12181980063438416,7.4030236833636875,92.59697631663632,372.24,392.08511757850647
by_operator_chunk_size,text,200.0,,,sentence_split_mapper,100,100,0,0.10532096303632399,0.09088188621520998,5.172178955913113,94.82782104408689,186.397,187.42940425872803
by_operator_chunk_size,text,500.0,,,sentence_split_mapper,40,40,0,0.08791999780900842,0.07367900147438042,4.311559022996443,95.68844097700355,74.433,75.74244618415833
by_operator_chunk_size,text,1000.0,,,sentence_split_mapper,20,20,0,0.10342383370358614,0.08335309114456185,5.118775645200916,94.88122435479909,37.103,38.185378313064575
by_operator_chunk_size,text,100.0,,,stopwords_filter,100,100,0,0.03404144980214529,0.027082934770584096,3.316425827737671,96.68357417226233,80.48700000000001,79.33737623691559
by_operator_chunk_size,text,200.0,,,stopwords_filter,50,50,0,0.027346427749286608,0.021943105201721186,2.6812301637780376,97.31876983622196,40.480000000000004,39.803104400634766
by_operator_chunk_size,text,500.0,,,stopwords_filter,20,20,0,0.03516030660230022,0.029718027877807595,3.590495824149354,96.40950417585064,16.316,15.971970558166504
by_operator_chunk_size,text,1000.0,,,stopwords_filter,10,10,0,0.026698759234839293,0.02458022184371945,3.017973020490174,96.98202697950983,8.181,8.022648930549622
by_operator_chunk_size,text,100.0,,,text_action_filter,100,100,0,0.05111693040970758,0.04263058752059935,5.549082852386098,94.45091714761391,78.574,82.41512250900269
by_operator_chunk_size,text,200.0,,,text_action_filter,50,50,0,0.05082898995151413,0.04415297544479369,5.716648093530247,94.28335190646975,39.294000000000004,41.20038378238678
by_operator_chunk_size,text,500.0,,,text_action_filter,20,20,0,0.04808662435863409,0.04099493436813353,5.279019799104749,94.72098020089526,15.891,16.57204008102417
by_operator_chunk_size,text,1000.0,,,text_action_filter,10,10,0,0.039425948473405546,0.030501584053039543,3.9139159935212247,96.08608400647877,8.015,8.31963062286377
by_operator_chunk_size,text,100.0,,,text_entity_dependency_filter,200,200,0,0.09126910749738257,0.08261722373008727,10.39631958423997,89.60368041576002,159.921,176.3490698337555
by_operator_chunk_size,text,200.0,,,text_entity_dependency_filter,100,100,0,0.0943719412827408,0.08235562703132629,10.380845605709837,89.61915439429016,80.227,88.43909823894501
by_operator_chunk_size,text,500.0,,,text_entity_dependency_filter,40,40,0,0.10018348582546072,0.0907121171236038,11.475773736431634,88.52422626356837,31.943,35.57148468494415
by_operator_chunk_size,text,1000.0,,,text_entity_dependency_filter,20,20,0,0.10118376676220654,0.08688167033195496,10.959783860287965,89.04021613971203,16.046,17.777891993522644
by_operator_chunk_size,text,100.0,,,text_length_filter,200,200,0,0.86166272715761,0.6765357524299621,13.484660553499763,86.51533944650023,894.641,765.2754549980164
by_operator_chunk_size,text,200.0,,,text_length_filter,100,100,0,0.8114532589627982,0.6597946606826781,13.293454128799063,86.70654587120094,450.55899999999997,390.4431223869324
by_operator_chunk_size,text,500.0,,,text_length_filter,40,40,0,0.6450173534478452,0.5582894854545594,11.712053077335051,88.28794692266494,179.614,164.76985216140747
by_operator_chunk_size,text,1000.0,,,text_length_filter,20,20,0,0.49521193009722747,0.4209514127731323,9.155127339025935,90.84487266097406,89.15700000000001,84.35933637619019
by_operator_chunk_size,text,100.0,,,token_num_filter,100,100,0,0.03834605197469603,0.03093871844291685,3.9437001465745105,96.05629985342549,80.045,82.39447891712189
by_operator_chunk_size,text,200.0,,,token_num_filter,50,50,0,0.04299355970307158,0.0362527777290344,4.658034048463178,95.34196595153682,39.614000000000004,41.18695151805878
by_operator_chunk_size,text,500.0,,,token_num_filter,20,20,0,0.04051453509464954,0.03466266803741452,4.447198030207722,95.55280196979228,15.837,16.48712134361267
by_operator_chunk_size,text,1000.0,,,token_num_filter,10,10,0,0.04846123241368252,0.03833741693496704,4.981583620309772,95.01841637969022,7.897000000000001,8.28037416934967
by_operator_chunk_size,text,100.0,,,whitespace_normalization_mapper,300,300,0,0.23306062824364496,0.1926797146924337,11.351303150050981,88.64869684994902,578.253,619.0819962024689
by_operator_chunk_size,text,200.0,,,whitespace_normalization_mapper,150,150,0,0.1969211073214976,0.16323219038645428,9.405705426952522,90.59429457304748,288.07,296.6798589229584
by_operator_chunk_size,text,500.0,,,whitespace_normalization_mapper,60,60,0,0.18173559435586278,0.15631659663518266,8.94766001906326,91.05233998093674,115.888,119.44214940071106
by_operator_chunk_size,text,1000.0,,,whitespace_normalization_mapper,30,30,0,0.19348584048527687,0.16848953304290767,9.476177126637662,90.52382287336233,58.34299999999998,60.01260018348694
by_operator_chunk_size,text,100.0,,,word_repetition_filter,300,300,0,0.21720257253785097,0.1409274758752187,11.061953881280813,88.93804611871919,344.70399999999995,362.92171251773834
by_operator_chunk_size,text,200.0,,,word_repetition_filter,150,150,0,0.13740850840721108,0.09597278855005899,7.222195002354691,92.7778049976453,219.15599999999998,220.40023028850555
by_operator_chunk_size,text,500.0,,,word_repetition_filter,60,60,0,0.24092640344292904,0.16984497564633694,9.15105186434641,90.84894813565359,90.669,97.2069102525711
by_operator_chunk_size,text,1000.0,,,word_repetition_filter,30,30,0,0.29440921851371815,0.20465040699640907,10.560386696969676,89.43961330303033,45.33600000000001,49.55177938938141
by_operator_chunk_size,text,100.0,,,words_num_filter,300,300,0,0.3802129011192877,0.2787456424077352,9.392176810453142,90.60782318954686,736.2919999999999,702.1276922225952
by_operator_chunk_size,text,200.0,,,words_num_filter,150,150,0,0.22370385420907257,0.1591170098368327,5.003295390273202,94.9967046097268,396.90600000000006,384.4663619995117
by_operator_chunk_size,text,500.0,,,words_num_filter,60,60,0,0.1684402018864284,0.1319180414358775,4.884789394211586,95.11521060578842,158.42699999999996,159.40392792224884
by_operator_chunk_size,text,1000.0,,,words_num_filter,30,30,0,0.14207265159407972,0.10607032709121701,4.089458585812124,95.91054141418788,79.359,80.84163415431976
