ds_type,pipeline_base_name,pipeline_category,chunk_size,operator_index,operator_name,chunk_parts,chunk_actual_time_sum,chunk_actual_time_mean,chunk_actual_time_median,chunk_actual_time_min,chunk_actual_time_max,chunk_input_count_sum,chunk_output_count_sum,chunk_input_count_mean,chunk_output_count_mean,full_pipeline_name,full_scale_token,full_scale_value,full_actual_time,full_input_count,full_output_count,chunk_minus_full_time,chunk_sum_to_full_ratio,chunk_sum_relative_error,chunk_sum_accuracy,chunk_input_coverage_ratio,chunk_output_coverage_ratio,avg_chunk_time_to_full_ratio,estimated_repeated_overhead,estimated_repeated_overhead_per_chunk,reason
image,image_pipeline_1781071560242,mapper-heavy,100,6,image_blur_mapper,526,488.944,0.9295513307984791,0.927,0.818,1.078,376.0,376.0,0.714828897338403,0.714828897338403,image_pipeline_1781071560242_8G,8G,8192.0,2.87,376.0,376.0,486.074,170.3637630662021,169.3637630662021,-16836.37630662021,1.0,1.0,0.32388548111445264,486.074,0.9240950570342206,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,100,7,image_tagging_mapper,526,3248.555,6.1759600760456275,7.1175,0.811,16.478,376.0,376.0,0.714828897338403,0.714828897338403,image_pipeline_1781071560242_8G,8G,8192.0,30.18,376.0,376.0,3218.375,107.63933068257124,106.63933068257124,-10563.933068257124,1.0,1.0,0.20463751080336737,3218.375,6.118583650190114,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,200,1,image_deduplicator,263,443.659,1.6869163498098858,1.691,1.448,1.776,52599.0,52599.0,199.99619771863118,199.99619771863118,image_pipeline_1781071560242_8G,8G,8192.0,39.064,52599.0,52591.0,404.59499999999997,11.357234282203564,10.357234282203562,-935.7234282203563,1.0,1.0001521172824248,0.04318340031256107,404.59499999999997,1.5383840304182508,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,200,2,image_aspect_ratio_filter,263,961.742,3.6568136882129276,3.66,2.969,3.809,52599.0,44274.0,199.99619771863118,168.34220532319392,image_pipeline_1781071560242_8G,8G,8192.0,22.365,52591.0,44268.0,939.377,43.00210149787615,42.00210149787615,-4100.210149787615,1.0001521172824248,1.0001355380862023,0.16350608934553668,939.377,3.5717756653992394,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,200,3,image_shape_filter,263,711.662,2.705939163498099,2.928,2.255,3.11,44274.0,376.0,168.34220532319392,1.429657794676806,image_pipeline_1781071560242_8G,8G,8192.0,14.777,44268.0,376.0,696.885,48.16011369019422,47.16011369019422,-4616.011369019422,1.0001355380862023,1.0,0.18311830300454077,696.885,2.6497528517110265,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,200,4,image_segment_mapper,263,1833.261,6.970574144486692,2.259,0.849,15.271,376.0,376.0,1.429657794676806,1.429657794676806,image_pipeline_1781071560242_8G,8G,8192.0,31.207,376.0,376.0,1802.0539999999999,58.745185375076105,57.7451853750761,-5674.51853750761,1.0,1.0,0.22336572385960496,1802.0539999999999,6.851916349809885,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,200,5,image_remove_background_mapper,263,759.346,2.8872471482889734,3.45,0.875,4.39,376.0,376.0,1.429657794676806,1.429657794676806,image_pipeline_1781071560242_8G,8G,8192.0,61.977,376.0,376.0,697.369,12.25206124852768,11.252061248527681,-1025.2061248527682,1.0,1.0,0.046585784214934145,697.369,2.6515931558935364,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,200,6,image_blur_mapper,263,246.366,0.9367528517110266,0.925,0.84,1.577,376.0,376.0,1.429657794676806,1.429657794676806,image_pipeline_1781071560242_8G,8G,8192.0,2.87,376.0,376.0,243.496,85.8418118466899,84.8418118466899,-8384.181184668989,1.0,1.0,0.3263947218505319,243.496,0.9258403041825095,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,200,7,image_tagging_mapper,263,2547.096,9.68477566539924,8.437,0.865,16.976,376.0,376.0,1.429657794676806,1.429657794676806,image_pipeline_1781071560242_8G,8G,8192.0,30.18,376.0,376.0,2516.916,84.39681908548708,83.39681908548708,-8239.681908548708,1.0,1.0,0.32090045279652885,2516.916,9.570022813688214,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,500,1,image_deduplicator,106,188.989,1.7829150943396226,1.6935,1.61,2.472,52599.0,52599.0,496.2169811320755,496.2169811320755,image_pipeline_1781071560242_8G,8G,8192.0,39.064,52599.0,52591.0,149.925,4.837932623387262,3.837932623387262,-283.7932623387262,1.0,1.0001521172824248,0.0456408738055402,149.925,1.4143867924528304,chunk_sum大于full，存在重复调度/I/O/初始化开销；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,500,2,image_aspect_ratio_filter,106,392.418,3.702056603773585,3.68,3.035,4.459,52599.0,44274.0,496.2169811320755,417.6792452830189,image_pipeline_1781071560242_8G,8G,8192.0,22.365,52591.0,44268.0,370.053,17.546076458752516,16.546076458752516,-1554.6076458752516,1.0001521172824248,1.0001355380862023,0.16552902319577847,370.053,3.491066037735849,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,500,3,image_shape_filter,106,295.183,2.784745283018868,2.958,2.242,3.129,44274.0,376.0,417.6792452830189,3.547169811320755,image_pipeline_1781071560242_8G,8G,8192.0,14.777,44268.0,376.0,280.406,19.975840833728093,18.975840833728093,-1797.5840833728093,1.0001355380862023,1.0,0.18845132862007635,280.406,2.6453396226415093,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,500,4,image_segment_mapper,106,1385.317,13.069028301886792,14.55,0.914,16.862,376.0,376.0,3.547169811320755,3.547169811320755,image_pipeline_1781071560242_8G,8G,8192.0,31.207,376.0,376.0,1354.11,44.39122632742654,43.39122632742654,-4239.122632742654,1.0,1.0,0.4187851540323258,1354.11,12.774622641509433,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,500,5,image_remove_background_mapper,106,399.836,3.772037735849057,4.108499999999999,0.93,4.476,376.0,376.0,3.547169811320755,3.547169811320755,image_pipeline_1781071560242_8G,8G,8192.0,61.977,376.0,376.0,337.85900000000004,6.451360988753893,5.451360988753893,-445.1360988753893,1.0,1.0,0.060861896120319746,337.85900000000004,3.187349056603774,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,500,6,image_blur_mapper,106,110.618,1.043566037735849,0.9435,0.858,1.726,376.0,376.0,3.547169811320755,3.547169811320755,image_pipeline_1781071560242_8G,8G,8192.0,2.87,376.0,376.0,107.74799999999999,38.54285714285714,37.54285714285714,-3654.2857142857138,1.0,1.0,0.36361185983827493,107.74799999999999,1.0164905660377357,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,500,7,image_tagging_mapper,106,1577.344,14.880603773584905,16.2075,0.897,17.051,376.0,376.0,3.547169811320755,3.547169811320755,image_pipeline_1781071560242_8G,8G,8192.0,30.18,376.0,376.0,1547.164,52.264546056991385,51.264546056991385,-5026.4546056991385,1.0,1.0,0.4930617552546357,1547.164,14.59588679245283,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,1000,1,image_deduplicator,53,136.733,2.579867924528302,2.511,1.786,4.222,52599.0,52599.0,992.433962264151,992.433962264151,image_pipeline_1781071560242_8G,8G,8192.0,39.064,52599.0,52591.0,97.66900000000001,3.50023039115298,2.50023039115298,-150.023039115298,1.0,1.0001521172824248,0.06604208285194302,97.66900000000001,1.8428113207547172,chunk_sum大于full，存在重复调度/I/O/初始化开销；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,1000,2,image_aspect_ratio_filter,53,213.958,4.036943396226415,3.96,3.146,6.088,52599.0,44274.0,992.433962264151,835.3584905660377,image_pipeline_1781071560242_8G,8G,8192.0,22.365,52591.0,44268.0,191.593,9.566644310306282,8.566644310306282,-756.6644310306282,1.0001521172824248,1.0001355380862023,0.1805027228359676,191.593,3.614962264150943,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,1000,3,image_shape_filter,53,157.977,2.980698113207547,3.089,2.381,5.043,44274.0,376.0,835.3584905660377,7.09433962264151,image_pipeline_1781071560242_8G,8G,8192.0,14.777,44268.0,376.0,143.20000000000002,10.690735602625702,9.690735602625704,-869.0735602625704,1.0001355380862023,1.0,0.20171199250237176,143.20000000000002,2.7018867924528305,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,1000,4,image_segment_mapper,53,892.59,16.841320754716982,16.604,2.318,29.118,376.0,376.0,7.09433962264151,7.09433962264151,image_pipeline_1781071560242_8G,8G,8192.0,31.207,376.0,376.0,861.383,28.602236677668472,27.602236677668472,-2660.223667766847,1.0,1.0,0.5396648429748768,861.383,16.252509433962263,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,1000,5,image_remove_background_mapper,53,241.515,4.55688679245283,4.49,2.976,7.31,376.0,376.0,7.09433962264151,7.09433962264151,image_pipeline_1781071560242_8G,8G,8192.0,61.977,376.0,376.0,179.53799999999998,3.8968488310179583,2.8968488310179583,-189.68488310179583,1.0,1.0,0.07352544964184828,179.53799999999998,3.387509433962264,chunk_sum大于full，存在重复调度/I/O/初始化开销；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560242,mapper-heavy,1000,6,image_blur_mapper,53,75.897,1.4320188679245285,1.646,0.874,1.977,376.0,376.0,7.09433962264151,7.09433962264151,image_pipeline_1781071560242_8G,8G,8192.0,2.87,376.0,376.0,73.027,26.44494773519164,25.444947735191636,-2444.4947735191636,1.0,1.0,0.4989612780224838,73.027,1.3778679245283019,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560242,mapper-heavy,1000,7,image_tagging_mapper,53,939.303,17.722698113207546,17.115,10.336,30.01,376.0,376.0,7.09433962264151,7.09433962264151,image_pipeline_1781071560242_8G,8G,8192.0,30.18,376.0,376.0,909.123,31.123359840954276,30.123359840954276,-2912.3359840954276,1.0,1.0,0.587233204546307,909.123,17.153264150943397,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,100,1,image_size_filter,526,1735.895,3.300180608365019,3.1455,2.339,5.145,52599.0,24406.0,99.99809885931559,46.39923954372624,image_pipeline_1781071560252_8G,8G,8192.0,4.064,52599.0,24406.0,1731.831,427.1395177165354,426.1395177165354,-42513.95177165354,1.0,1.0,0.8120523150504475,1731.831,3.292454372623574,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,100,2,image_deduplicator,526,880.676,1.6742889733840305,1.671,1.458,2.453,24406.0,24406.0,46.39923954372624,46.39923954372624,image_pipeline_1781071560252_8G,8G,8192.0,20.978,24406.0,24401.0,859.6980000000001,41.98093240537706,40.98093240537706,-3998.093240537706,1.0,1.000204909634851,0.07981165856535563,859.6980000000001,1.634406844106464,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,100,3,image_aspect_ratio_filter,526,1338.915,2.5454657794676807,2.3964999999999996,2.142,3.596,24406.0,12753.0,46.39923954372624,24.245247148288975,image_pipeline_1781071560252_8G,8G,8192.0,11.383,24401.0,12753.0,1327.532,117.62408855310551,116.62408855310551,-11562.40885531055,1.000204909634851,1.0,0.2236199402150295,1327.532,2.5238250950570342,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,100,4,image_shape_filter,526,1312.734,2.4956920152091255,2.3914999999999997,1.652,3.156,12753.0,11.0,24.245247148288975,0.02091254752851711,image_pipeline_1781071560252_8G,8G,8192.0,7.758,12753.0,11.0,1304.9759999999999,169.21036349574632,168.21036349574632,-16721.03634957463,1.0,1.0,0.3216927062656774,1304.9759999999999,2.4809429657794673,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,100,5,image_segment_mapper,526,493.086,0.937425855513308,0.911,0.779,2.419,11.0,11.0,0.02091254752851711,0.02091254752851711,image_pipeline_1781071560252_8G,8G,8192.0,16.199,11.0,11.0,476.887,30.439286375702203,29.4392863757022,-2843.92863757022,1.0,1.0,0.05786936573327415,476.887,0.9066292775665399,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,100,6,image_detection_yolo_mapper,526,479.252,0.9111254752851711,0.909,0.789,1.04,11.0,11.0,0.02091254752851711,0.02091254752851711,image_pipeline_1781071560252_8G,8G,8192.0,0.871,11.0,11.0,478.38100000000003,550.231917336395,549.231917336395,-54823.1917336395,1.0,1.0,1.0460682839094961,478.38100000000003,0.9094695817490495,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,100,7,image_remove_background_mapper,526,503.624,0.9574600760456274,0.915,0.78,3.492,11.0,11.0,0.02091254752851711,0.02091254752851711,image_pipeline_1781071560252_8G,8G,8192.0,4.784,11.0,11.0,498.84000000000003,105.27257525083613,104.27257525083613,-10327.257525083613,1.0,1.0,0.20013797576204587,498.84000000000003,0.9483650190114069,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,100,8,image_tagging_mapper,526,575.869,1.0948079847908745,0.9155,0.802,12.295,11.0,11.0,0.02091254752851711,0.02091254752851711,image_pipeline_1781071560252_8G,8G,8192.0,16.403,11.0,11.0,559.466,35.10754130342011,34.107541303420106,-3310.7541303420107,1.0,1.0,0.06674437510155914,559.466,1.0636235741444866,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,200,1,image_size_filter,263,957.159,3.6393878326996196,3.648,2.977,3.796,52599.0,24406.0,199.99619771863118,92.79847908745248,image_pipeline_1781071560252_8G,8G,8192.0,4.064,52599.0,24406.0,953.095,235.52140748031496,234.52140748031496,-23352.140748031496,1.0,1.0,0.8955186596209694,953.095,3.62393536121673,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,200,2,image_deduplicator,263,441.976,1.6805171102661598,1.68,1.517,1.81,24406.0,24406.0,92.79847908745248,92.79847908745248,image_pipeline_1781071560252_8G,8G,8192.0,20.978,24406.0,24401.0,420.998,21.068548002669463,20.068548002669463,-1906.8548002669463,1.0,1.000204909634851,0.08010854753866715,420.998,1.6007528517110265,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,200,3,image_aspect_ratio_filter,263,781.348,2.9709049429657792,2.995,2.234,3.137,24406.0,12753.0,92.79847908745248,48.49049429657795,image_pipeline_1781071560252_8G,8G,8192.0,11.383,24401.0,12753.0,769.9649999999999,68.64165861372221,67.64165861372221,-6664.165861372221,1.000204909634851,1.0,0.2609948996719476,769.9649999999999,2.9276235741444863,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,200,4,image_shape_filter,263,717.73,2.7290114068441067,2.937,2.241,3.171,12753.0,11.0,48.49049429657795,0.04182509505703422,image_pipeline_1781071560252_8G,8G,8192.0,7.758,12753.0,11.0,709.972,92.51482340809487,91.51482340809487,-9051.482340809487,1.0,1.0,0.35176738938439117,709.972,2.6995133079847906,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,200,5,image_segment_mapper,263,256.487,0.975235741444867,0.92,0.835,2.299,11.0,11.0,0.04182509505703422,0.04182509505703422,image_pipeline_1781071560252_8G,8G,8192.0,16.199,11.0,11.0,240.288,15.83350824124946,14.83350824124946,-1383.350824124946,1.0,1.0,0.06020345338878122,240.288,0.9136425855513308,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,200,6,image_detection_yolo_mapper,263,241.27700000000002,0.9174030418250951,0.916,0.849,1.037,11.0,11.0,0.04182509505703422,0.04182509505703422,image_pipeline_1781071560252_8G,8G,8192.0,0.871,11.0,11.0,240.406,277.0114810562572,276.0114810562572,-27501.148105625718,1.0,1.0,1.0532755933697993,240.406,0.9140912547528517,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,200,7,image_remove_background_mapper,263,264.38,1.0052471482889733,0.915,0.809,3.469,11.0,11.0,0.04182509505703422,0.04182509505703422,image_pipeline_1781071560252_8G,8G,8192.0,4.784,11.0,11.0,259.596,55.263377926421406,54.263377926421406,-5326.337792642141,1.0,1.0,0.21012691226776198,259.596,0.9870570342205324,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,200,8,image_tagging_mapper,263,320.603,1.2190228136882129,0.926,0.854,8.521,11.0,11.0,0.04182509505703422,0.04182509505703422,image_pipeline_1781071560252_8G,8G,8192.0,16.403,11.0,11.0,304.2,19.545388038773396,18.545388038773396,-1754.5388038773397,1.0,1.0,0.07431706478621063,304.2,1.1566539923954373,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,500,1,image_size_filter,106,378.591,3.57161320754717,3.619,3.034,3.82,52599.0,24406.0,496.2169811320755,230.24528301886792,image_pipeline_1781071560252_8G,8G,8192.0,4.064,52599.0,24406.0,374.527,93.1572342519685,92.1572342519685,-9115.723425196851,1.0,1.0,0.8788418325657406,374.527,3.5332735849056602,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,500,2,image_deduplicator,106,179.829,1.6965000000000001,1.692,1.595,1.843,24406.0,24406.0,230.24528301886792,230.24528301886792,image_pipeline_1781071560252_8G,8G,8192.0,20.978,24406.0,24401.0,158.851,8.572266183620936,7.572266183620935,-657.2266183620935,1.0,1.000204909634851,0.08087043569453714,158.851,1.4985943396226415,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,500,3,image_aspect_ratio_filter,106,312.771,2.950669811320755,2.989,2.273,3.223,24406.0,12753.0,230.24528301886792,120.31132075471699,image_pipeline_1781071560252_8G,8G,8192.0,11.383,24401.0,12753.0,301.38800000000003,27.477027145743655,26.47702714574366,-2547.702714574366,1.000204909634851,1.0,0.25921723722399675,301.38800000000003,2.843283018867925,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,500,4,image_shape_filter,106,271.257,2.5590283018867925,2.3979999999999997,2.215,3.027,12753.0,11.0,120.31132075471699,0.10377358490566038,image_pipeline_1781071560252_8G,8G,8192.0,7.758,12753.0,11.0,263.499,34.96481051817479,33.964810518174794,-3296.4810518174795,1.0,1.0,0.32985670300164893,263.499,2.48583962264151,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,500,5,image_segment_mapper,106,122.84,1.158867924528302,0.926,0.868,13.999,11.0,11.0,0.10377358490566038,0.10377358490566038,image_pipeline_1781071560252_8G,8G,8192.0,16.199,11.0,11.0,106.641,7.583184147169578,6.583184147169578,-558.3184147169578,1.0,1.0,0.07153947308650546,106.641,1.0060471698113207,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,500,6,image_detection_yolo_mapper,106,96.854,0.9137169811320754,0.912,0.846,1.062,11.0,11.0,0.10377358490566038,0.10377358490566038,image_pipeline_1781071560252_8G,8G,8192.0,0.871,11.0,11.0,95.983,111.19862227324914,110.19862227324914,-10919.862227324915,1.0,1.0,1.049043606351407,95.983,0.9055000000000001,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,500,7,image_remove_background_mapper,106,118.58200000000001,1.1186981132075473,0.9085000000000001,0.852,3.486,11.0,11.0,0.10377358490566038,0.10377358490566038,image_pipeline_1781071560252_8G,8G,8192.0,4.784,11.0,11.0,113.798,24.787207357859533,23.787207357859533,-2278.7207357859534,1.0,1.0,0.23384157884773146,113.798,1.0735660377358491,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,500,8,image_tagging_mapper,106,177.757,1.6769528301886794,0.9165000000000001,0.854,15.616,11.0,11.0,0.10377358490566038,0.10377358490566038,image_pipeline_1781071560252_8G,8G,8192.0,16.403,11.0,11.0,161.354,10.836859111138208,9.836859111138208,-883.6859111138208,1.0,1.0,0.10223451991639819,161.354,1.5222075471698115,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,1000,1,image_size_filter,53,190.406,3.5925660377358493,3.407,2.611,5.112,52599.0,24406.0,992.433962264151,460.49056603773585,image_pipeline_1781071560252_8G,8G,8192.0,4.064,52599.0,24406.0,186.342,46.851870078740156,45.85187007874016,-4485.187007874017,1.0,1.0,0.8839975486554748,186.342,3.5158867924528305,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,1000,2,image_deduplicator,53,110.377,2.082584905660377,1.85,1.573,3.068,24406.0,24406.0,460.49056603773585,460.49056603773585,image_pipeline_1781071560252_8G,8G,8192.0,20.978,24406.0,24401.0,89.399,5.2615597292401555,4.261559729240156,-326.15597292401566,1.0,1.000204909634851,0.09927471187245576,89.399,1.6867735849056604,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,1000,3,image_aspect_ratio_filter,53,158.67,2.99377358490566,3.176,2.292,4.272,24406.0,12753.0,460.49056603773585,240.62264150943398,image_pipeline_1781071560252_8G,8G,8192.0,11.383,24401.0,12753.0,147.28699999999998,13.939207590266186,12.939207590266186,-1193.9207590266185,1.000204909634851,1.0,0.2630039167974752,147.28699999999998,2.7789999999999995,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,1000,4,image_shape_filter,53,150.37800000000001,2.8373207547169814,2.601,2.339,4.224,12753.0,11.0,240.62264150943398,0.20754716981132076,image_pipeline_1781071560252_8G,8G,8192.0,7.758,12753.0,11.0,142.62,19.383604021655067,18.383604021655067,-1738.3604021655067,1.0,1.0,0.36572837776707673,142.62,2.690943396226415,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560252,mixed,1000,5,image_segment_mapper,53,78.767,1.4861698113207547,1.018,0.89,14.013,11.0,11.0,0.20754716981132076,0.20754716981132076,image_pipeline_1781071560252_8G,8G,8192.0,16.199,11.0,11.0,62.568,4.862460645718871,3.862460645718871,-286.2460645718871,1.0,1.0,0.09174454048526172,62.568,1.1805283018867925,chunk_sum大于full，存在重复调度/I/O/初始化开销；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,1000,6,image_detection_yolo_mapper,53,53.179,1.003377358490566,1.004,0.866,1.164,11.0,11.0,0.20754716981132076,0.20754716981132076,image_pipeline_1781071560252_8G,8G,8192.0,0.871,11.0,11.0,52.308,61.05510907003445,60.05510907003444,-5905.510907003444,1.0,1.0,1.1519831900006499,52.308,0.9869433962264151,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560252,mixed,1000,7,image_remove_background_mapper,53,76.711,1.447377358490566,1.025,0.895,4.121,11.0,11.0,0.20754716981132076,0.20754716981132076,image_pipeline_1781071560252_8G,8G,8192.0,4.784,11.0,11.0,71.92699999999999,16.034908026755854,15.034908026755852,-1403.4908026755852,1.0,1.0,0.3025454344670916,71.92699999999999,1.3571132075471697,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
