ds_type,pipeline_base_name,pipeline_category,chunk_size,operator_index,operator_name,chunk_parts,chunk_actual_time,chunk_pred_time,chunk_actual_time_mean,chunk_actual_time_median,chunk_actual_time_min,chunk_actual_time_max,chunk_pred_time_mean,chunk_pred_time_median,chunk_pred_time_min,chunk_pred_time_max,chunk_self_mae,chunk_self_mape,chunk_self_valid_rows,chunk_self_rmse,chunk_self_accuracy,full_pipeline_name,full_scale_token,full_scale_value,full_actual_time,full_pred_time,chunk_actual_abs_error,chunk_pred_abs_error,full_pred_abs_error,chunk_actual_relative_error,chunk_pred_relative_error,full_pred_relative_error,chunk_actual_sum_vs_full_relative_error,chunk_pred_sum_vs_full_relative_error
audio,audio_pipeline_1781071552228,filter-heavy,200,1,audio_size_filter,107,237.267,214.078843832016,2.217448598130841,2.221,1.588,2.327,2.00073685824314,2.004387140274048,1.8361151218414307,2.0278897285461426,0.2244796500339686,10.135142986277959,107,0.23005427656589428,89.86485701372204,audio_pipeline_1781071552228_8G,8G,8192.0,4.914,6.712536811828613,232.353,209.164843832016,1.7985368118286136,47.28388278388279,42.565088284903545,0.3660026072097301,47.28388278388279,42.565088284903545
audio,audio_pipeline_1781071552228,filter-heavy,200,2,audio_nmf_snr_filter,107,3021.139,3239.4524097442627,28.234943925233647,28.331,14.774,34.294,30.275256165834232,30.275278091430664,27.414993286132812,30.72951316833496,2.83876427723537,10.985373485290014,107,3.5297750928330425,89.01462651470999,audio_pipeline_1781071552228_8G,8G,8192.0,2821.116,1328.2833251953125,200.02300000000014,418.3364097442627,1492.8326748046875,0.07090208272187323,0.14828756057682943,0.5291638751489437,0.07090208272187323,0.14828756057682943
audio,audio_pipeline_1781071552228,filter-heavy,200,3,audio_duration_filter,107,373.782,436.1523947715759,3.493289719626168,3.484,2.924,3.668,4.076190605341831,4.07644510269165,3.932906150817871,4.097536563873291,0.5829008857156629,16.803086435357326,107,0.5927066926165774,83.19691356464267,audio_pipeline_1781071552228_8G,8G,8192.0,11.102,13.447773933410645,362.68,425.05039477157595,2.345773933410644,32.66798774995496,38.28592999203531,0.21129291419659918,32.66798774995496,38.28592999203531
audio,audio_pipeline_1781071552228,filter-heavy,200,4,audio_ffmpeg_wrapped_mapper,107,163.428,438.901132106781,1.5273644859813085,1.528,1.442,1.6,4.10187973931571,4.1059441566467285,3.7796921730041504,4.130571365356445,2.574515253334402,168.66843021200307,107,2.5749293444052377,-68.66843021200307,audio_pipeline_1781071552228_8G,8G,8192.0,54.899,38.555145263671875,108.529,384.002132106781,16.343854736328126,1.9768848248601978,6.994701763361464,0.29770769479094567,1.9768848248601978,6.994701763361464
audio,audio_pipeline_1781071552228,filter-heavy,500,1,audio_size_filter,43,95.629,89.96278500556946,2.2239302325581396,2.222,2.127,2.328,2.092157790827197,2.095177412033081,2.019911289215088,2.130796432495117,0.13177244173094282,5.874777383060171,43,0.14279219096913867,94.12522261693982,audio_pipeline_1781071552228_8G,8G,8192.0,4.914,6.712536811828613,90.715,85.04878500556946,1.7985368118286136,18.460520960520963,17.307445056078443,0.3660026072097301,18.460520960520963,17.307445056078443
audio,audio_pipeline_1781071552228,filter-heavy,500,2,audio_nmf_snr_filter,43,3015.837,2014.7066688537598,70.13574418604651,69.824,42.403,90.593,46.85364346171534,47.37336730957031,34.739559173583984,49.088165283203125,23.28210072433117,32.55779152378705,43,24.220463617860226,67.44220847621295,audio_pipeline_1781071552228_8G,8G,8192.0,2821.116,1328.2833251953125,194.721,806.4093311462402,1492.8326748046875,0.06902268463969578,0.2858476330453055,0.5291638751489437,0.06902268463969578,0.2858476330453055
audio,audio_pipeline_1781071552228,filter-heavy,500,3,audio_duration_filter,43,149.754,186.39183044433594,3.4826511627906975,3.462,3.343,4.03,4.334693731263626,4.376964569091797,3.91982364654541,4.435140609741211,0.8520425684729288,24.587608021545215,43,0.8653349006160718,75.41239197845479,audio_pipeline_1781071552228_8G,8G,8192.0,11.102,13.447773933410645,138.652,175.28983044433593,2.345773933410644,12.488920915150421,15.789031746021971,0.21129291419659918,12.488920915150421,15.789031746021971
audio,audio_pipeline_1781071552228,filter-heavy,500,4,audio_ffmpeg_wrapped_mapper,43,93.977,192.7344856262207,2.1855116279069766,2.206,1.479,2.286,4.482197340144667,4.516312122344971,4.035802364349365,4.629002094268799,2.2966857122376907,105.6615813010522,43,2.2986814834268547,-5.661581301052195,audio_pipeline_1781071552228_8G,8G,8192.0,54.899,38.555145263671875,39.078,137.8354856262207,16.343854736328126,0.7118162443760361,2.510710315783907,0.29770769479094567,0.7118162443760361,2.510710315783907
audio,audio_pipeline_1781071552228,filter-heavy,1000,1,audio_size_filter,22,48.771,48.08558940887451,2.2168636363636365,2.2195,2.105,2.278,2.185708609494296,2.1865830421447754,2.0110747814178467,2.234057903289795,0.04677468126470392,2.1018952485917715,22,0.0634921180484136,97.89810475140823,audio_pipeline_1781071552228_8G,8G,8192.0,4.914,6.712536811828613,43.857,43.17158940887451,1.7985368118286136,8.924908424908425,8.785427230133193,0.3660026072097301,8.924908424908425,8.785427230133193
audio,audio_pipeline_1781071552228,filter-heavy,1000,2,audio_nmf_snr_filter,22,2911.073,1440.1224250793457,132.3215,136.019,42.639,146.855,65.46011023087935,66.85833740234375,34.7243537902832,68.14251708984375,66.86138976912065,49.44412682832974,22,68.32821336798405,50.55587317167026,audio_pipeline_1781071552228_8G,8G,8192.0,2821.116,1328.2833251953125,89.95699999999988,1380.9935749206543,1492.8326748046875,0.03188702626903675,0.48952030860150886,0.5291638751489437,0.03188702626903675,0.48952030860150886
