level,ds_type,chunk_size,pipeline_category,pipeline_base_name,operator_name,row_count,sample_count,skipped_count,rmse,mae,mape,accuracy,actual_time_sum,pred_time_sum
by_operator_chunk_size,audio,100.0,,,audio_size_filter,426,426,0,0.6353391921858993,0.6264914137208966,28.173634358681458,71.82636564131855,945.962,679.383941411972
by_operator_chunk_size,audio,200.0,,,audio_size_filter,214,214,0,0.4109890267209682,0.3972359266994155,17.84646570241165,82.15353429758835,474.73699999999997,390.2552773952484
by_operator_chunk_size,audio,500.0,,,audio_size_filter,86,86,0,0.2176596707964837,0.1977432342130084,8.855692402335475,91.14430759766452,191.42500000000004,174.49082446098328
by_operator_chunk_size,audio,1000.0,,,audio_size_filter,44,44,0,0.15783317435816868,0.13742245643789125,6.192080786160545,93.80791921383945,97.71500000000002,96.16957974433899
by_operator_chunk_size,image,100.0,,,image_aspect_ratio_filter,1578,1578,0,1.147880294570021,0.9024545908129864,33.45587490745502,66.54412509254499,3546.69,2146.6697448790073
by_operator_chunk_size,image,200.0,,,image_aspect_ratio_filter,789,789,0,1.3108916512769118,1.0930887967207585,37.67609231307114,62.32390768692886,1949.751,1120.2369354963303
by_operator_chunk_size,image,500.0,,,image_aspect_ratio_filter,318,318,0,1.378287306053151,1.1675812759369422,43.321926969721474,56.678073030278526,792.0210000000001,469.04942309856415
by_operator_chunk_size,image,1000.0,,,image_aspect_ratio_filter,159,159,0,1.469031235598296,1.2036415597867665,51.20435626549882,48.79564373450118,425.07800000000003,303.259100317955
by_operator_chunk_size,image,100.0,,,image_blur_mapper,526,526,0,0.1365639014682639,0.10875030109456285,11.613891337891559,88.38610866210844,488.944,468.6353152990341
by_operator_chunk_size,image,200.0,,,image_blur_mapper,263,263,0,0.18289418095259966,0.13259999592494603,13.98499590913844,86.01500409086157,246.36599999999999,270.4420088529587
by_operator_chunk_size,image,500.0,,,image_blur_mapper,106,106,0,0.26476916605015427,0.2074371936186305,18.722384949595973,81.27761505040402,110.61800000000001,114.35928153991699
by_operator_chunk_size,image,1000.0,,,image_blur_mapper,53,53,0,0.5692402957787507,0.48109212436316146,30.570779162519052,69.42922083748095,75.89699999999998,51.26378679275513
by_operator_chunk_size,image,100.0,,,image_deduplicator,1578,1578,0,0.31869558233728923,0.28680537109592574,18.236864861463044,81.76313513853695,2559.744,3001.5332963466644
by_operator_chunk_size,image,200.0,,,image_deduplicator,789,789,0,0.3016886217726836,0.2764401119580287,17.231324776663342,82.76867522333666,1277.7649999999999,1495.8455264568329
by_operator_chunk_size,image,500.0,,,image_deduplicator,318,318,0,0.31654810552259727,0.28960698215316677,17.64423543044489,82.3557645695551,529.248,611.1721510887146
by_operator_chunk_size,image,1000.0,,,image_deduplicator,159,159,0,0.4401950054892917,0.3438567864519995,16.35342131960776,83.64657868039224,334.23400000000004,332.5619320869446
by_operator_chunk_size,image,100.0,,,image_detection_yolo_mapper,526,526,0,0.14305817172837057,0.11279936993008784,12.275850454647497,87.7241495453525,479.25199999999995,431.463124319911
by_operator_chunk_size,image,200.0,,,image_detection_yolo_mapper,263,263,0,0.06670473795744804,0.04644006780617136,5.09253571605384,94.90746428394615,241.27700000000002,248.03627371788025
by_operator_chunk_size,image,500.0,,,image_detection_yolo_mapper,106,106,0,0.1382703366971639,0.08745992546261479,9.58417306221945,90.41582693778055,96.85399999999998,98.11106073856354
by_operator_chunk_size,image,1000.0,,,image_detection_yolo_mapper,53,53,0,0.6242057764827628,0.5493040247885687,53.91974185795611,46.08025814204389,53.178999999999995,25.646418496966362
by_operator_chunk_size,image,100.0,,,image_face_count_filter,526,526,0,0.07835824101661362,0.0583038135281987,7.152570386120526,92.84742961387947,419.5,396.1395559310913
by_operator_chunk_size,image,200.0,,,image_face_count_filter,263,263,0,0.054161279800173066,0.04345066513670716,5.556529489948168,94.44347051005184,204.26800000000003,198.59388852119446
by_operator_chunk_size,image,500.0,,,image_face_count_filter,106,106,0,0.04914044479924704,0.04066737339631567,5.216164678320948,94.78383532167905,82.605,80.38854539394379
by_operator_chunk_size,image,1000.0,,,image_face_count_filter,53,53,0,0.12405674734822111,0.09232464515038259,10.861677285144989,89.13832271485501,45.34,44.221248507499695
by_operator_chunk_size,image,100.0,,,image_face_ratio_filter,526,526,0,0.18661562328226827,0.09605194525664297,11.946187003288323,88.05381299671168,416.43899999999996,400.8066507577896
by_operator_chunk_size,image,200.0,,,image_face_ratio_filter,263,263,0,0.4922538483258956,0.13266199654408736,13.877390827383431,86.12260917261656,213.032,209.61520624160767
by_operator_chunk_size,image,500.0,,,image_face_ratio_filter,106,106,0,1.0155958216227916,0.31204638910293586,24.47798437532974,75.52201562467026,103.337,98.11953747272491
by_operator_chunk_size,image,1000.0,,,image_face_ratio_filter,53,53,0,1.2724944681719543,0.5625551732441164,41.552675252988145,58.447324747011855,68.22200000000001,68.20930445194244
by_operator_chunk_size,image,100.0,,,image_nsfw_filter,526,526,0,0.10753842980463157,0.08068911622051052,9.237946691578383,90.76205330842161,442.37700000000007,402.1280584335327
by_operator_chunk_size,image,200.0,,,image_nsfw_filter,263,263,0,0.3841155648760718,0.10620561171121926,9.753090487486402,90.2469095125136,238.635,211.61520314216614
by_operator_chunk_size,image,500.0,,,image_nsfw_filter,106,106,0,0.8177346562765307,0.18619347672192554,8.848800499988082,91.15119950001191,128.549,109.19593036174774
by_operator_chunk_size,image,1000.0,,,image_nsfw_filter,53,53,0,0.9432661191828223,0.30663514853423496,10.920623224558735,89.07937677544126,93.77300000000002,79.6565592288971
by_operator_chunk_size,image,100.0,,,image_remove_background_mapper,1052,1052,0,0.8578685017203731,0.4783265171069156,20.152395839362324,79.84760416063767,1617.049,1133.2404639720917
by_operator_chunk_size,image,200.0,,,image_remove_background_mapper,526,526,0,0.94091656030268,0.5607145701542553,18.667454463971477,81.33254553602852,1023.7259999999999,747.1376533508301
by_operator_chunk_size,image,500.0,,,image_remove_background_mapper,212,212,0,0.6820546469955646,0.4383458851508374,14.56791522565161,85.4320847743484,518.418,438.0536127090454
by_operator_chunk_size,image,1000.0,,,image_remove_background_mapper,106,106,0,1.0686486261386339,0.766685771867914,26.124701476904697,73.8752985230953,318.226,283.8603550493717
by_operator_chunk_size,image,100.0,,,image_segment_mapper,1578,1578,0,1.9177296838673388,0.5963484439183551,15.45414411721623,84.54585588278377,2724.785,1799.1203753054142
by_operator_chunk_size,image,200.0,,,image_segment_mapper,789,789,0,3.117419669120207,1.2680807998183412,15.824581826576006,84.17541817342399,2293.455,1304.8368859291077
by_operator_chunk_size,image,500.0,,,image_segment_mapper,318,318,0,4.289206562725823,2.378105367750492,21.596054946383877,78.40394505361613,1590.3139999999999,836.5475661754608
by_operator_chunk_size,image,1000.0,,,image_segment_mapper,159,159,0,4.6269320900295945,2.6742328050541424,24.753865366761183,75.24613463323882,1015.392,598.3865135908127
by_operator_chunk_size,image,100.0,,,image_shape_filter,1578,1578,0,0.4186684529462879,0.31785946932673,13.998209902415995,86.001790097584,3451.305,3185.5615332126617
by_operator_chunk_size,image,200.0,,,image_shape_filter,789,789,0,0.5413333032004213,0.43612556870415786,17.186947520839745,82.81305247916026,1840.899,1586.2326455116272
by_operator_chunk_size,image,500.0,,,image_shape_filter,318,318,0,0.5334283425000907,0.43194163637940985,17.217371983455777,82.78262801654422,739.014,633.689619064331
by_operator_chunk_size,image,1000.0,,,image_shape_filter,159,159,0,0.7005218089765797,0.5313267575629852,18.899009482242917,81.10099051775708,408.69899999999996,349.40571451187134
by_operator_chunk_size,image,100.0,,,image_size_filter,1052,1052,0,0.6812726676388429,0.4949413721189753,15.720272592006452,84.27972740799355,2913.7250000000004,2511.7818520069122
by_operator_chunk_size,image,200.0,,,image_size_filter,526,526,0,0.8205917534063651,0.6391259777554995,18.930008663429163,81.06999133657084,1527.4160000000002,1242.1436131000519
by_operator_chunk_size,image,500.0,,,image_size_filter,212,212,0,0.8999082641086051,0.7014172266564278,20.96949651369899,79.03050348630101,611.884,467.020042181015
by_operator_chunk_size,image,1000.0,,,image_size_filter,106,106,0,0.9716587774284654,0.7571113080618517,25.085088161773257,74.91491183822674,320.84299999999996,313.8191702365875
by_operator_chunk_size,image,100.0,,,image_tagging_mapper,1052,1052,0,2.1769451698921567,1.048280642315462,21.145119874291687,78.85488012570832,3824.4240000000004,2975.071928501129
by_operator_chunk_size,image,200.0,,,image_tagging_mapper,526,526,0,1.5205747438668868,1.0070390406325742,22.323115313989728,77.67688468601027,2867.699,2477.0738829374313
by_operator_chunk_size,image,500.0,,,image_tagging_mapper,212,212,0,1.2305095091430205,0.790618263361589,17.176094735231864,82.82390526476814,1755.1009999999999,1668.5748131275177
by_operator_chunk_size,image,1000.0,,,image_tagging_mapper,106,106,0,3.7158051839741884,1.9312600277864709,16.70092077562778,83.29907922437222,1116.182,950.48879301548
by_operator_chunk_size,text,100.0,,,alphanumeric_filter,200,200,0,0.226431991667442,0.17731696518898007,10.643730078964861,89.35626992103514,432.282,454.5908260345459
by_operator_chunk_size,text,200.0,,,alphanumeric_filter,100,100,0,0.38420786594136824,0.3176194279098511,17.00323171455001,82.99676828544999,218.84300000000002,243.26069116592407
by_operator_chunk_size,text,500.0,,,alphanumeric_filter,40,40,0,0.33109213568785933,0.2554842414140701,25.52255101527883,74.47744898472118,100.35000000000001,109.08319437503815
by_operator_chunk_size,text,1000.0,,,alphanumeric_filter,20,20,0,0.4952791905139597,0.4311539728164672,34.38918219340282,65.61081780659718,59.591,61.013973236083984
by_operator_chunk_size,text,100.0,,,average_line_length_filter,100,100,0,0.06819408787981109,0.059544887952804555,7.451137645749312,92.54886235425069,81.17499999999998,87.00236070156097
by_operator_chunk_size,text,200.0,,,average_line_length_filter,50,50,0,0.06696603896467326,0.05655114154815673,7.121907923118504,92.8780920768815,40.587,43.352601051330566
by_operator_chunk_size,text,500.0,,,average_line_length_filter,20,20,0,0.06717016981055014,0.05984697442054748,7.545753438981033,92.45424656101896,16.177,17.336948037147522
by_operator_chunk_size,text,1000.0,,,average_line_length_filter,10,10,0,0.07918158217041973,0.06868895435333253,8.624850103271298,91.3751498967287,8.11,8.796889543533325
by_operator_chunk_size,text,100.0,,,character_repetition_filter,100,100,0,0.7718694045754421,0.7062943331146242,17.50211490412234,82.49788509587766,392.7389999999999,322.1095666885376
by_operator_chunk_size,text,200.0,,,character_repetition_filter,50,50,0,0.5859500624665667,0.5095689766693116,12.477613977893643,87.52238602210636,196.539,171.06055116653442
by_operator_chunk_size,text,500.0,,,character_repetition_filter,20,20,0,0.3568733168515097,0.32175425338745106,7.8435466348470815,92.15645336515291,80.86499999999998,76.57675457000732
by_operator_chunk_size,text,1000.0,,,character_repetition_filter,10,10,0,0.40080586632573234,0.32239167518615724,8.607829571431195,91.3921704285688,39.36300000000001,41.06627607345581
by_operator_chunk_size,text,100.0,,,clean_copyright_mapper,300,300,0,0.46711551437061244,0.4313348689015707,27.083792647443225,72.91620735255677,524.27,653.3348007202148
by_operator_chunk_size,text,200.0,,,clean_copyright_mapper,150,150,0,0.6322376372263626,0.6090221634546915,37.53316473427155,62.46683526572845,261.64,352.99332451820374
by_operator_chunk_size,text,500.0,,,clean_copyright_mapper,60,60,0,0.7549876435664763,0.7328456283251443,44.55502370497623,55.44497629502377,105.17099999999999,149.14173769950867
by_operator_chunk_size,text,1000.0,,,clean_copyright_mapper,30,30,0,0.8706389959176329,0.8520055072784424,50.8699805171151,49.1300194828849,52.996,78.55616521835327
by_operator_chunk_size,text,100.0,,,clean_email_mapper,200,200,0,0.33278453496254157,0.3270005012130737,21.484317887132,78.515682112868,305.388,370.78810024261475
by_operator_chunk_size,text,200.0,,,clean_email_mapper,100,100,0,0.49368139964051666,0.4894144648742676,32.2560327365091,67.7439672634909,152.083,201.02444648742676
by_operator_chunk_size,text,500.0,,,clean_email_mapper,40,40,0,0.5882946617436018,0.5830279829978944,38.63767164149521,61.36232835850479,60.513,83.83411931991577
by_operator_chunk_size,text,1000.0,,,clean_email_mapper,20,20,0,0.6746802093003279,0.6703239552497864,44.32052978123153,55.67947021876847,30.316000000000003,43.72247910499573
by_operator_chunk_size,text,100.0,,,clean_ip_mapper,300,300,0,0.38188692805183366,0.3371431678644816,21.465863602385472,78.53413639761453,524.826,625.0027008056641
by_operator_chunk_size,text,200.0,,,clean_ip_mapper,150,150,0,0.5286855607189354,0.5009962385559081,31.008450620056713,68.99154937994328,261.799,336.94843578338623
by_operator_chunk_size,text,500.0,,,clean_ip_mapper,60,60,0,0.6494201434877148,0.6251833234151204,38.448243067106475,61.551756932893525,104.56299999999999,142.07399940490723
by_operator_chunk_size,text,1000.0,,,clean_ip_mapper,30,30,0,0.7505585522262035,0.7284963418324788,44.29834438417038,55.70165561582962,52.77099999999999,74.62589025497437
by_operator_chunk_size,text,100.0,,,clean_links_mapper,300,300,0,1.31172268824955,1.300787212117513,77.61854561398464,22.381454386015363,527.251,917.3450436592102
by_operator_chunk_size,text,200.0,,,clean_links_mapper,150,150,0,1.526001928457665,1.5145730294799804,90.09768778110342,9.902312218896583,264.45599999999996,491.64195442199707
by_operator_chunk_size,text,500.0,,,clean_links_mapper,60,60,0,1.671883842114012,1.6504623680750532,97.50255681886196,2.4974431811380384,107.24100000000001,206.26874208450317
by_operator_chunk_size,text,1000.0,,,clean_links_mapper,30,30,0,1.803709035151033,1.7715815924326581,103.89018738627006,-3.890187386270057,54.62899999999999,107.77644777297974
by_operator_chunk_size,text,100.0,,,document_simhash_deduplicator,300,300,0,0.34961034719589384,0.23563008247057596,26.5221870551828,73.4778129448172,276.867,310.3720794916153
by_operator_chunk_size,text,200.0,,,document_simhash_deduplicator,150,150,0,0.22796541811208737,0.1820646012496948,15.584863877638817,84.41513612236119,156.047,164.21949863433838
by_operator_chunk_size,text,500.0,,,document_simhash_deduplicator,60,60,0,0.3370750390319363,0.23977638783454897,19.458242386584622,80.54175761341537,65.734,71.56539475917816
by_operator_chunk_size,text,1000.0,,,document_simhash_deduplicator,30,30,0,0.3945510034114105,0.26276990305582687,20.14773625821031,79.8522637417897,33.145,37.54907989501953
by_operator_chunk_size,text,100.0,,,fix_unicode_mapper,200,200,0,0.38427901194218883,0.35105549328804014,20.8114630629829,79.1885369370171,377.714,447.92509865760803
by_operator_chunk_size,text,200.0,,,fix_unicode_mapper,100,100,0,0.5523872003449481,0.5342693086624145,30.749369514573438,69.25063048542657,188.16499999999996,241.59193086624146
by_operator_chunk_size,text,500.0,,,fix_unicode_mapper,40,40,0,0.6630721392670732,0.6442839417934418,36.4045402271829,63.5954597728171,75.88300000000001,101.65435767173767
by_operator_chunk_size,text,1000.0,,,fix_unicode_mapper,20,20,0,0.7988051049138992,0.7878662587165832,44.523704469205,55.476295530795,37.522999999999996,53.280325174331665
by_operator_chunk_size,text,100.0,,,flagged_words_filter,100,100,0,0.07625041965515496,0.06693168153762817,8.066794977920587,91.93320502207942,81.46000000000001,74.88671445846558
by_operator_chunk_size,text,200.0,,,flagged_words_filter,50,50,0,0.06937176584780481,0.06440580383300781,7.913674637263385,92.08632536273662,40.269,37.14820075035095
by_operator_chunk_size,text,500.0,,,flagged_words_filter,20,20,0,0.07279492724804625,0.0673826847076416,8.241326988457237,91.75867301154277,16.195,14.847346305847168
by_operator_chunk_size,text,1000.0,,,flagged_words_filter,10,10,0,0.0636480592435983,0.057777688789367676,7.072723087229572,92.92727691277042,8.097,7.520959854125977
by_operator_chunk_size,text,100.0,,,language_id_score_filter,200,200,0,0.4558718089399421,0.3260697566270828,20.89326852465591,79.10673147534409,276.576,325.6443575620651
by_operator_chunk_size,text,200.0,,,language_id_score_filter,100,100,0,0.23592324039585127,0.1633932570552826,9.186562053112453,90.81343794688755,182.272,174.202427983284
by_operator_chunk_size,text,500.0,,,language_id_score_filter,40,40,0,0.28210517699360943,0.2136280307531357,10.25054141788975,89.74945858211025,77.637,79.95150816440582
by_operator_chunk_size,text,1000.0,,,language_id_score_filter,20,20,0,0.3522811374904672,0.24622199211120602,11.809482125574661,88.19051787442534,38.834,42.04934883117676
by_operator_chunk_size,text,100.0,,,maximum_line_length_filter,200,200,0,0.42075738796169415,0.2967358761453629,13.005085294203827,86.99491470579618,383.98199999999997,327.53637063503265
by_operator_chunk_size,text,200.0,,,maximum_line_length_filter,100,100,0,0.6875974834628839,0.5046332879924774,16.411347342677075,83.58865265732292,244.839,194.75405824184418
by_operator_chunk_size,text,500.0,,,maximum_line_length_filter,40,40,0,0.5698882239789271,0.4313599962234497,14.341032806489764,85.65896719351024,100.122,83.29168891906738
by_operator_chunk_size,text,1000.0,,,maximum_line_length_filter,20,20,0,0.283317296730335,0.20342460131645207,9.347210184343993,90.652789815656,48.049,44.92891609668732
by_operator_chunk_size,text,100.0,,,perplexity_filter,100,100,0,0.06029362665873159,0.05081251602172852,6.326016095139879,93.67398390486012,78.791,74.00614619255066
by_operator_chunk_size,text,200.0,,,perplexity_filter,50,50,0,0.05409332988767728,0.044745578804016126,5.626233490531948,94.37376650946806,39.028,36.87919807434082
by_operator_chunk_size,text,500.0,,,perplexity_filter,20,20,0,0.05881556144634449,0.054164938497543336,6.7884517254377315,93.21154827456226,15.812,14.799100279808044
by_operator_chunk_size,text,1000.0,,,perplexity_filter,10,10,0,0.0490471878724944,0.0413428550720215,5.222698872573533,94.77730112742647,7.8100000000000005,7.503278017044067
by_operator_chunk_size,text,100.0,,,punctuation_normalization_mapper,300,300,0,0.3461235901799928,0.30481118476231894,17.97687754032023,82.02312245967977,568.7049999999999,634.6137521266937
by_operator_chunk_size,text,200.0,,,punctuation_normalization_mapper,150,150,0,0.46370857365131285,0.4064331524531047,23.710260443862538,76.28973955613746,285.86799999999994,342.4210855960846
by_operator_chunk_size,text,500.0,,,punctuation_normalization_mapper,60,60,0,0.569992794318809,0.5098960833867391,29.524306309466066,70.47569369053393,113.95599999999999,143.9445605278015
by_operator_chunk_size,text,1000.0,,,punctuation_normalization_mapper,30,30,0,0.6671694044567593,0.610113310623169,34.44379127076842,65.55620872923157,58.17499999999999,75.38717937469482
by_operator_chunk_size,text,100.0,,,remove_long_words_mapper,200,200,0,0.3417739946014181,0.28949439496994017,17.891142742284107,82.1088572577159,370.96400000000006,428.4532289505005
by_operator_chunk_size,text,200.0,,,remove_long_words_mapper,100,100,0,0.4521103848465017,0.41215139015197755,24.86684391308386,75.13315608691615,185.36700000000002,226.58213901519775
by_operator_chunk_size,text,500.0,,,remove_long_words_mapper,40,40,0,0.5194283376115725,0.49231658887863167,29.087947882841796,70.9120521171582,74.12,93.81266355514526
by_operator_chunk_size,text,1000.0,,,remove_long_words_mapper,20,20,0,0.6573541290742102,0.6416187258720398,37.42220052798906,62.57779947201094,36.708,49.540374517440796
by_operator_chunk_size,text,100.0,,,remove_repeat_sentences_mapper,200,200,0,0.3008891357017561,0.23778414668083198,14.990089179203022,85.00991082079697,372.39599999999996,416.85360455513
by_operator_chunk_size,text,200.0,,,remove_repeat_sentences_mapper,100,100,0,0.43159360573318717,0.3848021133804322,23.222583216773213,76.77741678322678,186.34099999999995,224.8212113380432
by_operator_chunk_size,text,500.0,,,remove_repeat_sentences_mapper,40,40,0,0.5322314345802818,0.49382635388374324,29.288396416183723,70.71160358381627,74.536,94.28905415534973
by_operator_chunk_size,text,1000.0,,,remove_repeat_sentences_mapper,20,20,0,0.6857752413989416,0.6688215085029603,38.410516225193156,61.589483774806844,37.132999999999996,50.509430170059204
by_operator_chunk_size,text,100.0,,,remove_specific_chars_mapper,200,200,0,0.345184591230445,0.2977340659236907,18.327052145736157,81.67294785426384,371.395,430.67598605155945
by_operator_chunk_size,text,200.0,,,remove_specific_chars_mapper,100,100,0,0.49016494032828295,0.4617291563987733,27.410992591177333,72.58900740882267,185.18500000000003,231.35791563987732
by_operator_chunk_size,text,500.0,,,remove_specific_chars_mapper,40,40,0,0.5698431192217469,0.5487353388786316,31.8372610722462,68.1627389277538,74.707,96.65641355514526
by_operator_chunk_size,text,1000.0,,,remove_specific_chars_mapper,20,20,0,0.6885395426150328,0.6667065657615662,39.155476789445345,60.844523210554655,37.147,50.48113131523132
by_operator_chunk_size,text,100.0,,,remove_table_text_mapper,200,200,0,0.6932991467684286,0.6611970707893371,38.76709542076444,61.23290457923556,371.935,504.17441415786743
by_operator_chunk_size,text,200.0,,,remove_table_text_mapper,100,100,0,0.8805859210054796,0.8562547987365723,49.6028576132976,50.3971423867024,185.866,271.4914798736572
by_operator_chunk_size,text,500.0,,,remove_table_text_mapper,40,40,0,1.0356040975886955,1.017351376438141,58.78983822176053,41.21016177823947,73.84899999999999,114.54305505752563
by_operator_chunk_size,text,1000.0,,,remove_table_text_mapper,20,20,0,1.1747747828624064,1.1613325419425966,66.25288809426743,33.74711190573257,37.12,60.34665083885193
by_operator_chunk_size,text,100.0,,,remove_words_with_incorrect_substrings_mapper,300,300,0,0.4721446801644885,0.38717987537384035,22.19507113614867,77.80492886385133,598.748,707.9789614677429
by_operator_chunk_size,text,200.0,,,remove_words_with_incorrect_substrings_mapper,150,150,0,0.6408555608580259,0.558440401433309,31.73033097245799,68.26966902754201,296.98,380.7149610519409
by_operator_chunk_size,text,500.0,,,remove_words_with_incorrect_substrings_mapper,60,60,0,0.7347516065884503,0.6692689489046731,36.493763204095934,63.506236795904066,120.08300000000001,160.2391369342804
by_operator_chunk_size,text,1000.0,,,remove_words_with_incorrect_substrings_mapper,30,30,0,0.8789460039454641,0.8188090430577599,44.79369894997011,55.20630105002989,59.59100000000001,84.15527129173279
by_operator_chunk_size,text,100.0,,,replace_content_mapper,100,100,0,0.596310406014252,0.5194947455406188,33.705200042010205,66.2947999579898,171.52600000000004,222.77482628822327
by_operator_chunk_size,text,200.0,,,replace_content_mapper,50,50,0,0.7409674830091826,0.6821701968765258,43.637247781348464,56.362752218651536,84.90700000000001,119.0155098438263
by_operator_chunk_size,text,500.0,,,replace_content_mapper,20,20,0,0.6432515598451228,0.5695617191314698,32.819860316079655,67.18013968392034,38.81599999999999,50.207234382629395
by_operator_chunk_size,text,1000.0,,,replace_content_mapper,10,10,0,0.667801724877973,0.6156262397766114,32.94387825414999,67.05612174585,20.25,26.406262397766113
by_operator_chunk_size,text,100.0,,,sentence_split_mapper,200,200,0,0.46454920919039255,0.4429396200656891,25.889984547199465,74.11001545280054,372.24,460.8279240131378
by_operator_chunk_size,text,200.0,,,sentence_split_mapper,100,100,0,0.6363449141810911,0.6226180370140076,35.82202208978886,64.17797791021114,186.397,248.65880370140076
by_operator_chunk_size,text,500.0,,,sentence_split_mapper,40,40,0,0.7481061674469875,0.7371610961437226,41.875444264259855,58.124555735740145,74.433,103.9194438457489
by_operator_chunk_size,text,1000.0,,,sentence_split_mapper,20,20,0,0.846152123227296,0.8387279711723329,47.746850824932885,52.253149175067115,37.103,53.877559423446655
by_operator_chunk_size,text,100.0,,,stopwords_filter,100,100,0,0.1028864670247334,0.0965434516620636,11.869848160293566,88.13015183970643,80.48700000000001,70.83265483379364
by_operator_chunk_size,text,200.0,,,stopwords_filter,50,50,0,0.1091419733008829,0.10580857954025269,13.009822545768168,86.99017745423183,40.480000000000004,35.189571022987366
by_operator_chunk_size,text,500.0,,,stopwords_filter,20,20,0,0.11569905226125234,0.11007340030670165,13.361132485148008,86.638867514852,16.316,14.114531993865967
by_operator_chunk_size,text,1000.0,,,stopwords_filter,10,10,0,0.10350459050888335,0.09858605918884275,11.9823484845585,88.0176515154415,8.181,7.195139408111572
by_operator_chunk_size,text,100.0,,,text_action_filter,100,100,0,0.07781812672721002,0.06961727884292604,8.729774481406235,91.27022551859376,78.574,71.66132473945618
by_operator_chunk_size,text,200.0,,,text_action_filter,50,50,0,0.0806772542881356,0.07271999300003054,9.121862476597622,90.87813752340237,39.294000000000004,35.658000349998474
by_operator_chunk_size,text,500.0,,,text_action_filter,20,20,0,0.08536223709023233,0.07976353602409363,9.926788330500239,90.07321166949976,15.891,14.295729279518127
by_operator_chunk_size,text,1000.0,,,text_action_filter,10,10,0,0.08608934830792915,0.07782986307144166,9.571684920022786,90.42831507997721,8.015,7.2367013692855835
by_operator_chunk_size,text,100.0,,,text_entity_dependency_filter,200,200,0,0.0340958736165213,0.027426781358718864,3.4286991244452354,96.57130087555477,159.921,160.40216207504272
by_operator_chunk_size,text,200.0,,,text_entity_dependency_filter,100,100,0,0.035633441465375316,0.0294046933364868,3.645740897833292,96.35425910216671,80.227,79.75221061706543
by_operator_chunk_size,text,500.0,,,text_entity_dependency_filter,40,40,0,0.03975070668230529,0.03130816538333893,3.927279714080966,96.07272028591903,31.943,31.941052079200745
by_operator_chunk_size,text,1000.0,,,text_entity_dependency_filter,20,20,0,0.047332596926902,0.037934724998474105,4.743501803590293,95.25649819640971,16.046,16.179675340652466
by_operator_chunk_size,text,100.0,,,text_length_filter,200,200,0,1.204729999227578,1.0893158839511872,23.159623081395054,76.84037691860495,894.641,676.7778232097626
by_operator_chunk_size,text,200.0,,,text_length_filter,100,100,0,0.9627382674607821,0.8290272562408445,17.13787339146213,82.86212660853786,450.55899999999997,367.84410762786865
by_operator_chunk_size,text,500.0,,,text_length_filter,40,40,0,0.7405302487599394,0.5975407631874085,12.095484357236419,87.90451564276358,179.614,156.76868677139282
by_operator_chunk_size,text,1000.0,,,text_length_filter,20,20,0,0.3961597575899182,0.3369695861816406,7.531697991073452,92.46830200892654,89.15700000000001,86.34735584259033
by_operator_chunk_size,text,100.0,,,token_num_filter,100,100,0,0.0767576151580644,0.07124199039459228,8.816067479993906,91.1839325200061,80.045,72.95239686965942
by_operator_chunk_size,text,200.0,,,token_num_filter,50,50,0,0.07350300016293237,0.0665785807991028,8.3048750490936,91.6951249509064,39.614000000000004,36.28694212436676
by_operator_chunk_size,text,500.0,,,token_num_filter,20,20,0,0.07018005569642334,0.06625623641014103,8.310241185865245,91.68975881413476,15.837,14.51187527179718
by_operator_chunk_size,text,1000.0,,,token_num_filter,10,10,0,0.0629214365826151,0.05668319911956787,7.088042466414857,92.91195753358514,7.897000000000001,7.330168008804321
by_operator_chunk_size,text,100.0,,,whitespace_normalization_mapper,300,300,0,0.3234672546559627,0.2652123482322693,15.913203885169406,84.08679611483059,578.253,623.7947556972504
by_operator_chunk_size,text,200.0,,,whitespace_normalization_mapper,150,150,0,0.43110387182093096,0.34936668281555183,21.162632956617745,78.83736704338226,288.07,336.9030055999756
by_operator_chunk_size,text,500.0,,,whitespace_normalization_mapper,60,60,0,0.508056136185047,0.41929834330876664,24.9585392771484,75.0414607228516,115.888,140.97996544837952
by_operator_chunk_size,text,1000.0,,,whitespace_normalization_mapper,30,30,0,0.5981115857317746,0.5193198341369629,30.14435789927205,69.85564210072795,58.34299999999998,73.92259502410889
by_operator_chunk_size,text,100.0,,,word_repetition_filter,300,300,0,0.3713403442830528,0.24255401490211487,18.594606887907354,81.40539311209264,344.70399999999995,382.44260346889496
by_operator_chunk_size,text,200.0,,,word_repetition_filter,150,150,0,0.19913482819081127,0.15664981854756677,11.030871648568633,88.96912835143137,219.15599999999998,203.20182037353516
by_operator_chunk_size,text,500.0,,,word_repetition_filter,60,60,0,0.1676867768375589,0.1292008220990499,10.17413995364915,89.82586004635085,90.669,92.2709538936615
by_operator_chunk_size,text,1000.0,,,word_repetition_filter,30,30,0,0.3583251018738217,0.24479138517379762,16.92477179475772,83.07522820524228,45.33600000000001,49.71207916736603
by_operator_chunk_size,text,100.0,,,words_num_filter,300,300,0,0.6255408570623985,0.4581871213277181,15.418218031746765,84.58178196825324,736.2919999999999,630.1662590503693
by_operator_chunk_size,text,200.0,,,words_num_filter,150,150,0,0.5161145131786763,0.34596138858159375,11.295117428042222,88.70488257195778,396.90600000000006,348.10723292827606
by_operator_chunk_size,text,500.0,,,words_num_filter,60,60,0,0.2820038040070008,0.23627803128560387,9.240139334201212,90.75986066579878,158.42699999999996,154.1497621536255
